ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),Tank Volume ,BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,"Status flag (subcooled=1, superheated=0)",Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Liquid Type,Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z,Duplicate Flag,missing values,Target Pressure (bar)
13114,27.33,0.86,3,8,0.99,23.76,1.21,0.19,469.38,324.55,16,3,15,1.19,30,1,37.9,-1,152,1,20,3,18.1,7.65,6.2,0,0,0.14970757
8741,27.32,0.43,2.99,7.99,1.99,47.541299,1.79,1.2,301.72,309.25,9,9,4,2.8,14,1,42.5,-42,96.7,0,21,3,11.9,-2.35,1.4,0,0,1.1571108
8735,27.31,0.43,2.98,7.98,1.99,47.322996,1.82,1.18,301.25,308.99,9,9,4,2.81,14,1,42.5,-42,96.7,0,15,2,10.45,2.2,1.4,0,0,1.6424509
8745,27.31,0.43,3.02,8,1.99,48.0784,1.78,1.22,301.27,308.7,9,9,4,2.79,14,1,42.5,-42,96.7,0,25,5,11.9,6.75,-2.2,0,0,0.37492964
13096,27.31,0.86,2.99,8,1,23.92,1.19,0.19,469.57,324.31,16,3,15,1.18,30,1,37.9,-1,152,1,2,1,18.75,7.9,6.2,0,0,0.066304982
8721,27.3,0.43,2.99,8.01,2.02,48.378798,1.78,1.2,301.39,309.57,9,9,4,2.79,14,1,42.5,-42,96.7,0,1,1,13.35,-2.1,-2.2,0,0,0.26381356
8725,27.3,0.43,3,8.02,1.98,47.6388,1.79,1.21,302.86,308.94,9,9,4,2.81,14,1,42.5,-42,96.7,0,5,1,13.35,2.2,-0.4,0,0,0.32289183
8744,27.3,0.43,3,7.99,2.01,48.1797,1.78,1.19,302.11,309.05,9,9,4,2.79,14,1,42.5,-42,96.7,0,24,4,11.9,6.5,1.7,0,0,0.40859523
10019,27.29,0.1,0.61,1.21,1.42,1.048102,0.19,1.21,329.21,322.87,8,9,15,2.61,16,1,42.5,-42,96.7,0,3,1,10.95,-2.1,14,0,0,0.063001074
10029,27.29,0.11,0.58,1.19,1.39,0.959378,0.21,1.19,330.08,322.71,8,9,15,2.61,16,1,42.5,-42,96.7,0,13,2,8.25,2.2,-0.6,0,0,0.52165407
8737,27.28,0.43,3.01,8.01,1.99,47.979099,1.81,1.2,302.23,309.15,9,9,4,2.8,14,1,42.5,-42,96.7,0,17,2,10.45,6.5,-0.4,0,0,1.4674209
13095,27.27,0.86,2.98,7.99,1.01,24.048302,1.21,0.18,469.15,324.37,16,3,15,1.21,30,1,37.9,-1,152,1,1,1,18.75,7.9,-1.1,0,0,0.063264877
8739,27.26,0.43,3,8.01,1.99,47.8197,1.79,1.18,301.93,308.45,9,9,4,2.78,14,1,42.5,-42,96.7,0,19,3,11.9,-2.35,-2.2,0,0,1.3247377
13106,27.26,0.87,2.98,7.99,0.99,23.572098,1.19,0.2,468.73,324.2,16,3,15,1.21,30,1,37.9,-1,152,1,12,2,17.45,7.9,13.5,0,0,0.12857935
13107,27.26,0.86,2.99,7.99,1.01,24.129001,1.22,0.2,469.2,324.86,16,3,15,1.21,30,1,37.9,-1,152,1,13,2,17.45,9.2,-1.1,0,0,0.19913067
13116,27.26,0.87,3,7.98,0.99,23.7006,1.2,0.2,469.26,324.67,16,3,15,1.19,30,1,37.9,-1,152,1,22,4,18.1,7.9,13.8,0,0,0.072899826
8726,27.25,0.43,3.02,8.02,1.99,48.198596,1.81,1.21,301.71,308.9,9,9,4,2.8,14,1,42.5,-42,96.7,0,6,1,13.35,2.2,1.4,0,0,0.15188201
13111,27.25,0.87,2.99,8.01,1.01,24.189399,1.21,0.2,469.73,324.63,16,3,15,1.18,30,1,37.9,-1,152,1,17,2,17.45,10.5,6.2,0,0,0.17078741
8731,27.24,0.43,3,8.01,1.99,47.8197,1.79,1.21,302.58,309.32,9,9,4,2.82,14,1,42.5,-42,96.7,0,11,2,10.45,-2.1,-0.4,0,0,3.4737606
13121,27.24,0.87,2.98,8.02,0.99,23.660604,1.19,0.18,469.99,324.49,16,3,15,1.2,30,1,37.9,-1,152,1,27,5,18.1,10.75,13.5,0,0,0.063488565
8722,27.23,0.43,3.01,7.99,1.99,47.859301,1.79,1.19,302.87,309.38,9,9,4,2.79,14,1,42.5,-42,96.7,0,2,1,13.35,-2.1,-0.4,0,0,0.26868361
8743,27.23,0.44,3,8,2.02,48.48,1.79,1.18,301.3,308.49,9,9,4,2.79,14,1,42.5,-42,96.7,0,23,4,11.9,2.2,1.7,0,0,0.52306014
8738,27.22,0.43,3.01,7.98,1.99,47.799402,1.8,1.19,302.89,308.9,9,9,4,2.81,14,1,42.5,-42,96.7,0,18,2,10.45,6.5,1.4,0,0,0.93417436
13102,27.22,0.86,3,7.98,0.98,23.4612,1.19,0.22,468.68,324.74,16,3,15,1.2,30,1,37.9,-1,152,1,8,1,18.75,10.5,6.2,0,0,0.055255063
13110,27.22,0.86,3,8.02,1.02,24.5412,1.2,0.2,469.9,324.06,16,3,15,1.21,30,1,37.9,-1,152,1,16,2,17.45,10.5,-1.1,0,0,0.1692061
10021,27.21,0.1,0.58,1.22,1.4,0.99064,0.19,1.19,329.71,322.51,8,9,15,2.59,16,1,42.5,-42,96.7,0,5,1,10.95,2.2,6.7,0,0,0.038920142
8746,27.2,0.43,2.99,8.01,1.98,47.420802,1.78,1.2,301.66,308.8,9,9,4,2.8,14,1,42.5,-42,96.7,0,26,5,11.9,6.75,-0.4,0,0,0.37129506
13103,27.2,0.87,3,8.01,1.01,24.2703,1.2,0.19,468.49,324.81,16,3,15,1.2,30,1,37.9,-1,152,1,9,1,18.75,10.5,13.5,0,0,0.064913832
13105,27.2,0.87,3.02,7.99,0.99,23.888502,1.22,0.2,469.62,324.18,16,3,15,1.19,30,1,37.9,-1,152,1,11,2,17.45,7.9,6.2,0,0,0.17944527
13098,27.17,0.87,3.01,8.01,1.01,24.351201,1.21,0.19,468.75,324.45,16,3,15,1.2,30,1,37.9,-1,152,1,4,1,18.75,9.2,-1.1,0,0,0.047407895
13108,27.17,0.86,3.02,8.01,0.99,23.948298,1.19,0.19,470.13,324.14,16,3,15,1.21,30,1,37.9,-1,152,1,14,2,17.45,9.2,6.2,0,0,0.20146543
13119,27.17,0.87,3.01,8.02,1.02,24.623004,1.21,0.18,469.32,324.78,16,3,15,1.21,30,1,37.9,-1,152,1,25,5,18.1,10.75,-1.1,0,0,0.073849216
3279,27.14,0.8,1.21,4.61,2.41,13.443221,1.6,0.4,305.92,294.64,8,10,13,2.59,4,1,42.5,-42,96.7,0,13,2,8.55,0.6,-1.6,0,0,0.8849386
8724,27.14,0.43,2.98,7.99,1.99,47.382298,1.79,1.21,302.18,309.32,9,9,4,2.78,14,1,42.5,-42,96.7,0,4,1,13.35,2.2,-2.2,0,0,0.43147343
8734,27.14,0.43,2.99,8.01,2.02,48.378798,1.79,1.18,302.34,308.67,9,9,4,2.81,14,1,42.5,-42,96.7,0,14,2,10.45,2.2,-0.4,0,0,2.6675313
3275,27.1,0.8,1.22,4.6,2.39,13.41268,1.58,0.4,306.45,294.44,8,10,13,2.59,4,1,42.5,-42,96.7,0,9,1,11.25,5.4,11,0,0,0.03808796
3276,27.1,0.8,1.21,4.59,2.39,13.273821,1.62,0.42,306.62,294.3,8,10,13,2.6,4,1,42.5,-42,96.7,0,10,2,8.55,-4.2,-1.6,0,0,0.62451023
3278,27.09,0.8,1.2,4.6,2.41,13.3032,1.6,0.4,307.03,294.72,8,10,13,2.61,4,1,42.5,-42,96.7,0,12,2,8.55,-4.2,11,0,0,0.25969386
3291,27.09,0.8,1.22,4.6,2.41,13.52492,1.59,0.39,306.61,294.38,8,10,13,2.6,4,1,42.5,-42,96.7,0,25,5,9.9,5.65,-1.6,0,0,0.14829306
3268,27.08,0.8,1.22,4.61,2.41,13.554322,1.6,0.41,305.55,294.47,8,10,13,2.61,4,1,42.5,-42,96.7,0,2,1,11.25,-4.2,4.7,0,0,0.069773436
3281,27.08,0.8,1.2,4.6,2.41,13.3032,1.62,0.42,306.88,295.08,8,10,13,2.59,4,1,42.5,-42,96.7,0,15,2,8.55,0.6,11,0,0,0.31519443
3284,27.08,0.8,1.19,4.62,2.4,13.19472,1.6,0.38,306.27,294.68,8,10,13,2.59,4,1,42.5,-42,96.7,0,18,2,8.55,5.4,11,0,0,0.24098854
3286,27.08,0.81,1.21,4.6,2.4,13.3584,1.59,0.42,307.77,294.75,8,10,13,2.6,4,1,42.5,-42,96.7,0,20,3,9.9,-4.45,4.7,0,0,0.15560538
13100,27.08,0.86,2.99,8,1,23.92,1.21,0.2,469.57,325.29,16,3,15,1.19,30,1,37.9,-1,152,1,6,1,18.75,9.2,13.5,0,0,0.060259599
13109,27.08,0.86,2.99,8,1.01,24.1592,1.19,0.22,470.37,324.36,16,3,15,1.2,30,1,37.9,-1,152,1,15,2,17.45,9.2,13.5,0,0,0.1432993
3283,27.07,0.8,1.22,4.58,2.38,13.298488,1.6,0.4,306.74,294.97,8,10,13,2.59,4,1,42.5,-42,96.7,0,17,2,8.55,5.4,4.7,0,0,0.27568167
3280,27.06,0.8,1.18,4.61,2.41,13.109918,1.6,0.38,306.49,294.02,8,10,13,2.6,4,1,42.5,-42,96.7,0,14,2,8.55,0.6,4.7,0,0,0.46597508
3282,27.06,0.8,1.18,4.6,2.39,12.97292,1.61,0.39,307.13,293.94,8,10,13,2.61,4,1,42.5,-42,96.7,0,16,2,8.55,5.4,-1.6,0,0,0.52328753
3285,27.06,0.8,1.19,4.6,2.4,13.1376,1.59,0.42,306.17,294.03,8,10,13,2.6,4,1,42.5,-42,96.7,0,19,3,9.9,-4.45,-1.6,0,0,0.23998657
3290,27.05,0.8,1.19,4.59,2.41,13.163661,1.62,0.39,306.68,293.91,8,10,13,2.58,4,1,42.5,-42,96.7,0,24,4,9.9,5.3,11.3,0,0,0.093887024
3293,27.04,0.8,1.21,4.62,2.4,13.41648,1.6,0.41,305.39,294.74,8,10,13,2.59,4,1,42.5,-42,96.7,0,27,5,9.9,5.65,11,0,0,0.082613766
3269,27.02,0.8,1.21,4.62,2.4,13.41648,1.61,0.4,307.43,294.94,8,10,13,2.6,4,1,42.5,-42,96.7,0,3,1,11.25,-4.2,11,0,0,0.075867757
3274,27.02,0.8,1.22,4.6,2.38,13.35656,1.59,0.4,305.16,294.42,8,10,13,2.6,4,1,42.5,-42,96.7,0,8,1,11.25,5.4,4.7,0,0,0.044573553
5255,27.01,0.8,2.79,6.6,2.42,44.56188,1.18,0.41,284.52,317.55,15,9,6,1.02,22,1,37.9,-1,152,1,18,2,16.35,10.3,4.4,0,0,0.27511522
3271,27,0.8,1.18,4.61,2.39,13.001122,1.59,0.42,307.12,294.83,8,10,13,2.59,4,1,42.5,-42,96.7,0,5,1,11.25,0.6,4.7,0,0,0.054048497
3273,26.97,0.8,1.18,4.61,2.42,13.164316,1.6,0.38,306.83,294.41,8,10,13,2.58,4,1,42.5,-42,96.7,0,7,1,11.25,5.4,-1.6,0,0,0.050812684
5260,26.96,0.8,2.79,6.58,2.39,43.876098,1.21,0.39,284.38,318.1,15,9,6,1.01,22,1,37.9,-1,152,1,23,4,16.9,6,4.7,0,0,0.17677207
9979,26.96,0.19,2.01,5.99,0.4,4.81596,1.99,0.41,395.34,307.47,7,7,13,1.62,20,1,42.5,-42,96.7,0,17,2,7.95,5.9,4.3,0,0,0.3476066
3267,26.94,0.8,1.22,4.59,2.38,13.327524,1.59,0.4,306.82,294.21,8,10,13,2.61,4,1,42.5,-42,96.7,0,1,1,11.25,-4.2,-1.6,0,0,0.091995329
3277,26.94,0.8,1.21,4.6,2.42,13.46972,1.62,0.39,304.74,294.55,8,10,13,2.61,4,1,42.5,-42,96.7,0,11,2,8.55,-4.2,4.7,0,0,0.32861641
3288,26.94,0.8,1.22,4.61,2.42,13.610564,1.62,0.38,305.43,294.05,8,10,13,2.6,4,1,42.5,-42,96.7,0,22,4,9.9,-4.2,11.3,0,0,0.095744647
5253,26.94,0.8,2.82,6.6,2.42,45.04104,1.19,0.41,283.63,317.79,15,9,6,1.01,22,1,37.9,-1,152,1,16,2,16.35,10.3,-1.2,0,0,0.28236446
3287,26.93,0.8,1.21,4.58,2.4,13.30032,1.6,0.41,304.9,294.3,8,10,13,2.62,4,1,42.5,-42,96.7,0,21,3,9.9,-4.45,11,0,0,0.1352817
5250,26.93,0.8,2.82,6.61,2.39,44.550078,1.2,0.38,284.21,317.8,15,9,6,1.01,22,1,37.9,-1,152,1,13,2,16.35,6,-1.2,0,0,0.39405978
5257,26.92,0.8,2.81,6.61,2.38,44.206358,1.21,0.42,283.33,318.2,15,9,6,1,22,1,37.9,-1,152,1,20,3,16.9,1.45,1.6,0,0,0.25783479
3292,26.91,0.8,1.18,4.62,2.41,13.138356,1.61,0.39,306.45,295.39,8,10,13,2.6,4,1,42.5,-42,96.7,0,26,5,9.9,5.65,4.7,0,0,0.091159239
12203,26.91,0.12,2.21,4.01,1.01,8.950721,0.8,0.81,318.29,305.94,10,10,6,2.99,17,1,42.5,-42,96.7,0,27,5,12.6,8.05,4.6,0,0,0.21029526
12188,26.9,0.13,2.18,4.01,0.98,8.566964,0.8,0.8,315.68,305.84,10,10,6,3,17,1,42.5,-42,96.7,0,12,2,11.05,-1.8,4.6,0,0,0.6981135
9985,26.89,0.19,2,6.01,0.39,4.6878,2.01,0.4,394.36,307.66,7,7,13,1.6,20,1,42.5,-42,96.7,0,23,4,8.8,2.6,10.9,0,0,0.1448493
5242,26.88,0.8,2.8,6.59,2.41,44.46932,1.19,0.38,282.9,318.16,15,9,6,0.99,22,1,37.9,-1,152,1,5,1,17.45,6,1.6,0,0,0.066907242
5243,26.88,0.81,2.81,6.6,2.39,44.32494,1.18,0.41,284.89,317.68,15,9,6,1.01,22,1,37.9,-1,152,1,6,1,17.45,6,4.4,0,0,0.061212897
5240,26.87,0.8,2.8,6.6,2.39,44.1672,1.18,0.39,284.18,317.7,15,9,6,0.98,22,1,37.9,-1,152,1,3,1,17.45,1.7,4.4,0,0,0.12089157
3270,26.86,0.8,1.22,4.61,2.41,13.554322,1.61,0.38,307.55,294.57,8,10,13,2.6,4,1,42.5,-42,96.7,0,4,1,11.25,0.6,-1.6,0,0,0.058239855
9862,26.86,0.15,1.19,8.39,2.99,29.852459,0.99,2.61,533.03,380.8,8,3,5,1.01,21,1,37.9,-1,152,1,8,1,9.65,4.3,0.2,0,0,0.34776929
9987,26.86,0.19,2,5.99,0.39,4.6722,2.02,0.39,396.89,307.7,7,7,13,1.6,20,1,42.5,-42,96.7,0,25,5,8.8,6.15,-2,0,0,0.20164785
5247,26.85,0.81,2.8,6.59,2.4,44.2848,1.18,0.39,283.59,317.92,15,9,6,1,22,1,37.9,-1,152,1,10,2,16.35,1.7,-1.2,0,0,0.40727043
9856,26.85,0.16,1.2,8.39,3.02,30.40536,0.99,2.59,533.69,381.15,8,3,5,1.01,21,1,37.9,-1,152,1,2,1,9.65,1.7,0.2,0,0,0.41828996
9874,26.84,0.16,1.2,8.38,3.01,30.26856,1,2.58,532.34,380.97,8,3,5,1.01,21,1,37.9,-1,152,1,20,3,9.1,1.45,0.2,0,0,2.2580059
9971,26.84,0.19,2.01,5.99,0.4,4.81596,2,0.4,395.2,307.89,7,7,13,1.62,20,1,42.5,-42,96.7,0,9,1,9.65,5.9,10.6,0,0,0.068220451
9965,26.82,0.19,1.98,5.99,0.38,4.506876,2.01,0.4,396.06,307.68,7,7,13,1.59,20,1,42.5,-42,96.7,0,3,1,9.65,-0.7,10.6,0,0,0.13278039
3289,26.81,0.8,1.21,4.6,2.42,13.46972,1.59,0.39,306.46,294.75,8,10,13,2.6,4,1,42.5,-42,96.7,0,23,4,9.9,0.6,11.3,0,0,0.080833845
5252,26.81,0.8,2.8,6.58,2.42,44.58608,1.19,0.4,283.4,318.33,15,9,6,1.01,22,1,37.9,-1,152,1,15,2,16.35,6,4.4,0,0,0.37729278
5256,26.81,0.8,2.81,6.61,2.39,44.392099,1.22,0.42,284.48,317.61,15,9,6,0.98,22,1,37.9,-1,152,1,19,3,16.9,1.45,-1.2,0,0,0.25735274
5259,26.81,0.8,2.78,6.61,2.4,44.10192,1.21,0.39,283.35,317.72,15,9,6,1,22,1,37.9,-1,152,1,22,4,16.9,1.7,4.7,0,0,0.20745724
12179,26.81,0.12,2.18,3.99,1.02,8.872164,0.81,0.8,315.84,305.95,10,10,6,2.98,17,1,42.5,-42,96.7,0,3,1,14.15,-1.8,4.6,0,0,0.20390297
12180,26.81,0.12,2.19,4,0.99,8.6724,0.8,0.79,317.9,305.58,10,10,6,2.99,17,1,42.5,-42,96.7,0,4,1,14.15,3,-1,0,0,0.11891022
9880,26.8,0.15,1.2,8.39,3.02,30.40536,0.99,2.6,533.11,381.05,8,3,5,1.01,21,1,37.9,-1,152,1,26,5,9.1,4.55,0.2,0,0,0.9414292
12199,26.8,0.12,2.21,4.01,1.01,8.950721,0.79,0.79,315.96,305.37,10,10,6,2.98,17,1,42.5,-42,96.7,0,23,4,12.6,3,4.9,0,0,0.21109608
3272,26.79,0.8,1.21,4.6,2.41,13.41406,1.6,0.38,307.4,295.46,8,10,13,2.6,4,1,42.5,-42,96.7,0,6,1,11.25,0.6,11,0,0,0.051251192
5248,26.79,0.8,2.81,6.59,2.4,44.44296,1.22,0.4,285.51,317.74,15,9,6,1,22,1,37.9,-1,152,1,11,2,16.35,1.7,1.6,0,0,0.40655577
12192,26.79,0.12,2.2,4.01,1.01,8.91022,0.82,0.79,316.28,305.33,10,10,6,3.01,17,1,42.5,-42,96.7,0,16,2,11.05,7.8,-1,0,0,0.58934557
12196,26.79,0.12,2.18,3.99,1.02,8.872164,0.81,0.8,316.03,305.13,10,10,6,3.01,17,1,42.5,-42,96.7,0,20,3,12.6,-2.05,1.8,0,0,0.52170777
5238,26.78,0.8,2.79,6.62,2.41,44.512218,1.21,0.41,285.5,317.73,15,9,6,1.01,22,1,37.9,-1,152,1,1,1,17.45,1.7,-1.2,0,0,0.087151855
5262,26.78,0.8,2.79,6.62,2.41,44.512218,1.19,0.39,282.58,318.12,15,9,6,1.02,22,1,37.9,-1,152,1,25,5,16.9,10.55,-1.2,0,0,0.11789494
9966,26.78,0.19,1.99,5.99,0.4,4.76804,2.02,0.39,397.1,308.19,7,7,13,1.59,20,1,42.5,-42,96.7,0,4,1,9.65,2.6,-2,0,0,0.10130014
12189,26.78,0.12,2.18,4,1.02,8.8944,0.79,0.79,317.29,305.51,10,10,6,3,17,1,42.5,-42,96.7,0,13,2,11.05,3,-1,0,0,0.80952603
12722,26.78,0.25,1.58,2.8,1.21,5.35304,0.6,0.81,370.8,342.27,18,4,5,0.81,2,1,42.5,-42,96.7,0,6,1,19.65,0.6,3.8,0,0,0.085921124
9859,26.77,0.15,1.2,8.42,2.99,30.21096,0.98,2.61,532.72,381.5,8,3,5,0.99,21,1,37.9,-1,152,1,5,1,9.65,3,0.2,0,0,0.41879505
9875,26.77,0.16,1.19,8.39,3,29.9523,1.01,2.61,533.22,381.44,8,3,5,1,21,1,37.9,-1,152,1,21,3,9.1,1.45,2.5,0,0,1.2665358
9988,26.77,0.19,2,5.99,0.39,4.6722,1.99,0.39,396.44,306.93,7,7,13,1.6,20,1,42.5,-42,96.7,0,26,5,8.8,6.15,4.3,0,0,0.12087404
12197,26.77,0.12,2.19,4.02,1,8.8038,0.78,0.8,316.63,305.81,10,10,6,3.02,17,1,42.5,-42,96.7,0,21,3,12.6,-2.05,4.6,0,0,0.54200143
12201,26.77,0.12,2.2,4.02,1.02,9.02088,0.81,0.81,317.48,306.05,10,10,6,3,17,1,42.5,-42,96.7,0,25,5,12.6,8.05,-1,0,0,0.16080354
12737,26.77,0.25,1.58,2.81,1.21,5.372158,0.61,0.79,371.71,342.68,18,4,5,0.79,2,1,42.5,-42,96.7,0,21,3,19.2,-1.45,3.8,0,0,0.25609946
5246,26.76,0.8,2.8,6.59,2.41,44.46932,1.21,0.4,283.58,317.86,15,9,6,0.99,22,1,37.9,-1,152,1,9,1,17.45,10.3,4.4,0,0,0.086932331
9860,26.76,0.15,1.19,8.39,2.99,29.852459,1,2.61,534.34,380.7,8,3,5,0.99,21,1,37.9,-1,152,1,6,1,9.65,3,2.5,0,0,0.3821696
9865,26.76,0.15,1.2,8.38,3,30.168,1.02,2.59,533.5,380.71,8,3,5,1,21,1,37.9,-1,152,1,11,2,8.55,1.7,0.2,0,0,4.1685977
9869,26.76,0.15,1.19,8.39,3.02,30.151982,0.98,2.58,533.42,381.08,8,3,5,0.99,21,1,37.9,-1,152,1,15,2,8.55,3,2.5,0,0,2.2939613
9876,26.76,0.15,1.21,8.38,2.99,30.318002,1.01,2.62,533.32,381.3,8,3,5,0.99,21,1,37.9,-1,152,1,22,4,9.1,1.7,2.7,0,0,0.91225123
9981,26.76,0.19,2.02,6.02,0.4,4.86416,1.98,0.39,394.38,307.34,7,7,13,1.6,20,1,42.5,-42,96.7,0,19,3,8.8,-0.95,-2,0,0,0.72352272
12719,26.76,0.25,1.61,2.8,1.2,5.4096,0.62,0.8,371.31,342.08,18,4,5,0.8,2,1,42.5,-42,96.7,0,3,1,19.65,-1.2,3.8,0,0,0.14281225
5245,26.75,0.8,2.8,6.61,2.41,44.60428,1.21,0.39,284.08,317.91,15,9,6,0.99,22,1,37.9,-1,152,1,8,1,17.45,10.3,1.6,0,0,0.041327462
12194,26.75,0.12,2.21,4,1,8.84,0.81,0.79,316.91,305.57,10,10,6,3.01,17,1,42.5,-42,96.7,0,18,2,11.05,7.8,4.6,0,0,0.58273304
5263,26.74,0.81,2.8,6.6,2.41,44.5368,1.21,0.41,284.16,317.94,15,9,6,0.98,22,1,37.9,-1,152,1,26,5,16.9,10.55,1.6,0,0,0.11958943
12190,26.74,0.12,2.22,4.01,1,8.9022,0.79,0.8,317.3,306.24,10,10,6,3.01,17,1,42.5,-42,96.7,0,14,2,11.05,3,1.8,0,0,0.78556979
12723,26.74,0.25,1.61,2.82,1.18,5.357436,0.6,0.81,369.88,342.15,18,4,5,0.78,2,1,42.5,-42,96.7,0,7,1,19.65,2.4,-0.8,0,0,0.053267617
12743,26.74,0.25,1.58,2.79,1.21,5.333922,0.62,0.82,371.85,341.84,18,4,5,0.81,2,1,42.5,-42,96.7,0,27,5,19.2,2.65,3.8,0,0,0.13680342
5239,26.73,0.8,2.79,6.6,2.38,43.82532,1.21,0.42,282.63,317.04,15,9,6,1,22,1,37.9,-1,152,1,2,1,17.45,1.7,1.6,0,0,0.087864548
5241,26.73,0.8,2.79,6.6,2.41,44.37774,1.21,0.42,283.18,317.83,15,9,6,1,22,1,37.9,-1,152,1,4,1,17.45,6,-1.2,0,0,0.059067469
5251,26.73,0.8,2.8,6.59,2.39,44.10028,1.19,0.42,283.99,317.31,15,9,6,1.01,22,1,37.9,-1,152,1,14,2,16.35,6,1.6,0,0,0.39789587
5466,26.73,0.23,2.02,3.8,2.19,16.81044,0.59,1.82,316.95,335.52,18,4,6,0.58,25,1,37.9,-1,152,1,13,2,18.95,8.4,-1.3,0,0,0.59288573
9877,26.73,0.15,1.2,8.39,2.99,30.10332,1.02,2.61,533.65,381.41,8,3,5,0.99,21,1,37.9,-1,152,1,23,4,9.1,3,2.7,0,0,0.72888446
9964,26.73,0.19,1.99,5.99,0.4,4.76804,2,0.39,396.11,307.87,7,7,13,1.6,20,1,42.5,-42,96.7,0,2,1,9.65,-0.7,4.3,0,0,0.12797083
12185,26.73,0.12,2.18,4.01,1,8.7418,0.8,0.8,317.35,305.85,10,10,6,3.01,17,1,42.5,-42,96.7,0,9,1,14.15,7.8,4.6,0,0,0.11118549
12191,26.73,0.12,2.2,3.99,0.98,8.60244,0.8,0.81,316.99,305.94,10,10,6,3.01,17,1,42.5,-42,96.7,0,15,2,11.05,3,4.6,0,0,0.7105189
5244,26.72,0.8,2.81,6.62,2.39,44.459258,1.19,0.41,285.11,317.92,15,9,6,1,22,1,37.9,-1,152,1,7,1,17.45,10.3,-1.2,0,0,0.040855154
9881,26.72,0.16,1.2,8.41,2.98,30.07416,1.01,2.58,534.27,380.88,8,3,5,0.99,21,1,37.9,-1,152,1,27,5,9.1,4.55,2.5,0,0,0.64396083
9972,26.72,0.2,2.02,6,0.41,4.9692,2,0.42,395.33,307.72,7,7,13,1.6,20,1,42.5,-42,96.7,0,10,2,7.95,-0.7,-2,0,0,1.5860214
12181,26.72,0.12,2.21,4.01,1.01,8.950721,0.8,0.8,317.53,305.55,10,10,6,3.01,17,1,42.5,-42,96.7,0,5,1,14.15,3,1.8,0,0,0.1187929
12193,26.72,0.13,2.2,4.01,1,8.822,0.82,0.79,317.87,305.63,10,10,6,2.98,17,1,42.5,-42,96.7,0,17,2,11.05,7.8,1.8,0,0,0.59568661
12718,26.72,0.25,1.59,2.81,1.2,5.36148,0.61,0.8,370.53,342.56,18,4,5,0.81,2,1,42.5,-42,96.7,0,2,1,19.65,-1.2,1.5,0,0,0.096962243
9867,26.71,0.15,1.2,8.4,3,30.24,0.98,2.61,532.93,381.8,8,3,5,1.01,21,1,37.9,-1,152,1,13,2,8.55,3,-2.1,0,0,5.4101849
9870,26.71,0.15,1.2,8.38,2.98,29.96688,1.01,2.62,533.39,380.59,8,3,5,1,21,1,37.9,-1,152,1,16,2,8.55,4.3,-2.1,0,0,4.2014232
9968,26.71,0.19,1.98,6.02,0.39,4.648644,2,0.4,395.77,307.7,7,7,13,1.6,20,1,42.5,-42,96.7,0,6,1,9.65,2.6,10.6,0,0,0.093004912
9980,26.71,0.2,2.01,6,0.42,5.0652,2,0.41,397.3,308.21,7,7,13,1.58,20,1,42.5,-42,96.7,0,18,2,7.95,5.9,10.6,0,0,0.35778654
12742,26.71,0.26,1.61,2.81,1.18,5.338438,0.58,0.78,371.71,342.83,18,4,5,0.82,2,1,42.5,-42,96.7,0,26,5,19.2,2.65,1.5,0,0,0.13885891
5254,26.7,0.8,2.79,6.59,2.38,43.758918,1.2,0.4,282.32,317.97,15,9,6,1.02,22,1,37.9,-1,152,1,17,2,16.35,10.3,1.6,0,0,0.28656155
5258,26.7,0.8,2.81,6.58,2.38,44.005724,1.2,0.4,284.26,317.83,15,9,6,1.02,22,1,37.9,-1,152,1,21,3,16.9,1.45,4.4,0,0,0.24174032
5264,26.7,0.8,2.81,6.6,2.41,44.69586,1.19,0.41,284.8,317.98,15,9,6,0.99,22,1,37.9,-1,152,1,27,5,16.9,10.55,4.4,0,0,0.1344199
9963,26.7,0.2,2.01,5.99,0.39,4.695561,2,0.4,396.58,308.34,7,7,13,1.61,20,1,42.5,-42,96.7,0,1,1,9.65,-0.7,-2,0,0,0.17920651
9986,26.7,0.19,2.01,5.98,0.4,4.80792,1.98,0.41,396.37,307.88,7,7,13,1.61,20,1,42.5,-42,96.7,0,24,4,8.8,5.9,10.9,0,0,0.13704692
12187,26.7,0.12,2.19,4,0.99,8.6724,0.79,0.78,316.92,305.65,10,10,6,3.01,17,1,42.5,-42,96.7,0,11,2,11.05,-1.8,1.8,0,0,0.76330882
12731,26.7,0.25,1.58,2.82,1.19,5.302164,0.61,0.78,371.28,342.46,18,4,5,0.8,2,1,42.5,-42,96.7,0,15,2,18.75,0.6,3.8,0,0,0.27524909
9866,26.69,0.15,1.2,8.39,2.99,30.10332,0.98,2.61,532.17,381.33,8,3,5,1.01,21,1,37.9,-1,152,1,12,2,8.55,1.7,2.5,0,0,2.4066706
